Id,Expected
f13dd311a65d2b46d0a6085835c525af_0,33596 17 34876 17 36151 30 37431 30 38708 38 39988 38 41266 42 42546 42 43826 47 45106 47 46383 55 47663 58 48943 58 50223 65 51503 65 52781 70 54061 70 55343 73 56623 73 57903 73 59183 73 60463 78 61743 78 63023 78 64303 78 65583 83 66863 85 68143 85 69421 92 69523 8 70701 92 70803 8 71981 112 73261 112 74538 118 75818 118 77096 120 78376 120 79653 125 80933 125 82211 127 83491 127 84768 133 86048 133 87328 133 88606 137 89886 137 91163 140 92443 140 93723 143 95003 143 96281 147 97561 147 98841 150 100121 150 101398 158 102678 158 103958 160 105236 167 106516 167 107793 175 107988 20 109073 175 109268 20 110353 178 110546 27 111633 178 111826 27 112911 225 114191 225 115468 228 116748 228 118028 230 119308 230 120586 232 121866 232 123143 238 124423 238 125703 238 126981 240 128261 240 129538 243 130818 243 132093 248 133373 248 134648 253 135928 253 137206 255 138486 255 139761 260 141041 260 142321 262 143598 265 144878 265 146161 262 147441 262 148721 262 150001 262 151286 257 152566 257 153848 253 155128 253 156411 250 157691 250 158973 248 160256 245 161536 245 162816 242 164096 242 165376 242 166656 242 167936 242 169216 242 170493 243 171773 243 173046 250 174326 250 175598 258 176878 258 178143 275 179416 282 180696 282 181971 290 183251 290 184526 295 185806 295 187083 298 188363 298 189638 305 190918 305 192196 307 193476 307 194753 313 196033 313 197311 315 198588 320 199868 320 201146 325 202426 325 203704 332 204984 332 206261 337 207541 337 208819 342 210099 342 211379 344 212659 344 213936 347 215216 347 216494 352 217771 357 219051 357 220331 357 221611 357 222889 362 224169 362 225446 365 226726 365 228006 367 229286 367 230564 369 231844 369 233124 372 234404 372 235681 375 236959 377 238239 377 239519 379 240799 379 242076 382 243356 382 244634 387 245914 387 247191 392 248471 392 249746 400 250153 5 251026 400 251433 5 252304 414 253584 414 254864 414 256141 417 257421 417 258699 422 259979 422 261256 425 262536 425 263816 427 265096 427 266374 429 267654 429 268934 429 270214 429 271491 435 272771 435 274049 437 275326 445 275773 3 276606 445 277053 3 277884 447 278333 3 279164 447 279613 3 280441 455 281721 455 282964 2 282999 457 284244 2 284279 457 285519 7 285556 460 286799 7 286836 460 288076 13 288111 465 289356 13 289391 465 290636 15 290666 470 291916 15 291946 470 293194 17 293221 475 294474 20 294499 477 295754 20 295779 477 297034 502 298314 502 299591 502 300871 502 302151 502 303431 502 304711 502 305991 502 307271 500 308551 500 309829 502 311109 499 312389 499 313666 502 314946 502 316226 500 317506 500 318786 500 320066 500 321344 499 322624 499 323904 499 325184 499 326461 502 327741 502 329021 500 330301 500 331581 500 332861 500 334141 500 335421 502 336701 502 337979 504 339259 504 340539 507 341819 507 343096 510 344376 510 345656 512 346936 512 348216 517 349496 522 350776 522 352054 527 353334 527 354614 532 355894 532 357174 534 358454 534 359734 537 361014 537 362291 542 363571 542 364851 545 366131 545 367411 547 368691 550 369971 550 371251 552 372531 552 373808 555 375088 555 376368 558 377648 558 378928 560 380208 560 381488 563 382768 563 384046 567 385326 567 386606 570 387886 572 389166 572 390446 575 391726 575 393006 577 394286 577 395563 583 396843 583 398123 585 399403 585 400683 588 401963 588 403243 588 404523 588 405803 590 407083 590 408363 590 409641 592 410921 592 412201 595 413481 595 414761 595 416041 595 417321 595 418601 595 419881 597 421161 597 422438 600 423718 600 424998 600 426278 603 427558 603 428838 603 430118 603 431396 605 432676 605 433956 607 435236 607 436516 607 437796 607 439076 607 440356 607 441636 607 442916 607 444193 610 445473 613 446753 613 448033 613 449313 613 450593 613 451873 613 453153 613 454433 613 455711 615 456991 615 458271 615 459551 615 460831 615 462111 615 463391 615 464671 615 465951 615 467231 615 468511 615 469791 615 471071 615 472348 620 473628 620 474908 620 476188 620 477468 620 478748 620 480028 620 481308 620 482588 620 483868 620 485148 620 486428 623 487708 623 488988 623 490268 623 491546 625 492826 625 494106 625 495386 625 496666 625 497946 625 499226 625 500506 627 501786 627 503066 627 504346 627 505626 627 506906 627 508186 627 509466 627 510746 627 512026 627 513303 630 514583 630 515863 630 517143 630 518423 630 519703 630 520983 630 522263 630 523543 630 524823 628 526103 628 527383 628 528663 628 529943 628 531223 628 532501 630 533781 630 535061 630 536341 630 537621 630 538901 627 540181 627 541461 627 542741 627 544021 627 545301 627 546581 627 547861 627 549141 627 550421 627 551701 627 552981 627 554261 625 555541 625 556821 465 557296 150 558101 462 558578 148 559381 462 559858 148 560661 460 561141 145 561941 460 562421 145 563221 460 563701 145 564501 460 564981 145 565781 457 566261 145 567061 457 567541 145 568341 457 568821 145 569621 457 570101 145 570901 457 571381 145 572181 457 572661 145 573461 457 573941 145 574741 457 575221 145 576021 457 576501 145 577301 457 577781 145 578581 457 579061 145 579861 457 580341 145 581141 457 581621 145 582421 457 582898 145 583701 457 584178 145 584981 457 585458 145 586261 457 586738 145 587541 457 588018 145 588821 457 589298 145 590101 457 590576 147 590783 20 591381 457 591856 147 592063 20 592661 457 593136 145 593338 30 593941 457 594416 145 594618 30 595221 457 595693 148 595896 32 596501 457 596973 148 597176 32 597781 457 598253 148 598456 32 599061 460 599531 147 599733 35 600341 460 600811 147 601013 35 601621 462 602091 147 602293 35 602376 5 602901 462 603371 147 603573 35 603656 5 604181 462 604648 150 604851 37 604931 10 605461 462 605928 150 606131 37 606211 10 606741 465 607208 150 607411 37 607491 10 608021 465 608488 150 608691 37 608771 10 609301 615 609971 37 610046 13 610581 615 611251 37 611326 13 611861 615 612531 35 612606 13 613141 615 613811 35 613886 13 614421 615 615091 35 615161 15 615701 615 616368 35 616441 15 616981 615 617648 35 617721 15 618261 615 618928 35 618999 15 619541 615 620208 35 620279 15 620821 612 621488 35 621556 15 622101 612 622768 35 622836 15 623381 612 624048 33 624113 18 624661 612 625328 33 625393 18 625941 612 626608 33 626671 18 627221 612 627888 33 627951 18 628501 612 629168 30 629228 21 629781 612 630448 30 630508 21 631061 610 631728 30 631788 18 632341 610 633008 28 633066 20 633621 610 634288 28 634346 20 634901 610 635568 28 635623 21 636181 610 636848 28 636903 21 637461 607 638128 25 638183 18 638741 607 639408 25 639463 18 640021 607 640686 27 640741 20 641301 607 641966 27 642021 20 642581 607 643243 30 643301 18 643861 607 644523 30 644581 18 645141 607 645803 28 645858 18 646421 607 647083 28 647138 18 647701 607 648363 28 648418 15 648981 607 649643 28 649698 15 650261 605 650918 33 650976 15 651541 605 652198 33 652253 15 652821 605 653478 33 653533 15 654101 605 654756 35 654813 13 655381 605 656036 35 656093 13 656661 602 657313 38 657368 15 657941 602 658593 38 658648 15 659221 602 659871 42 659921 20 660501 602 661151 42 661201 20 661781 602 662431 70 663061 602 663711 70 664341 600 664988 70 665621 600 666268 70 666901 600 667546 72 668181 600 668826 72 669461 600 670103 73 670741 597 671381 75 672021 597 672661 75 673301 597 673936 77 674581 597 675216 77 675861 597 676493 80 677141 597 677773 80 678421 597 679051 80 679701 597 680331 80 680981 595 681606 85 682261 595 682886 85 683543 593 684163 85 684823 593 685443 85 686103 593 686718 90 687383 593 687998 90 688663 595 689276 92 689943 595 690548 98 691223 595 691828 98 692503 700 693783 700 695063 700 696343 700 697623 698 698903 698 700186 692 701466 692 702746 690 704026 690 705306 687 706586 687 707866 687 709146 685 710426 685 711706 682 712986 682 714266 680 715546 680 716826 680 718106 680 719388 678 720668 678 721948 675 723228 675 724508 675 725788 675 727068 673 728348 673 729628 673 730908 673 732188 673 733468 670 734748 670 736028 620 736656 42 737308 620 737936 42 738591 612 739218 38 739871 612 740498 38 741151 612 741778 38 742431 612 743058 38 743711 610 744341 35 744991 610 745621 35 746271 607 746901 32 747553 605 748181 32 748833 605 749461 32 750113 603 750743 28 751393 603 752023 28 752673 603 753303 28 753953 603 754583 28 755233 603 755863 25 756513 603 757143 25 757793 600 758423 25 759073 600 759703 25 760353 600 760983 23 761633 600 762263 23 762913 598 763543 23 764193 598 764823 23 765476 595 766103 20 766756 595 767383 20 768036 595 768663 20 769316 595 769943 18 770596 595 771223 18 771876 592 772503 18 773156 592 773783 18 774436 592 775063 18 775716 592 776343 18 776998 590 777621 17 778278 590 778901 17 779558 590 780181 17 780838 590 781461 17 782121 587 782738 20 783401 585 784018 18 784681 585 785298 18 785961 585 786576 20 787241 585 787856 20 788521 585 789136 20 789801 585 790416 20 791081 585 791693 23 792361 585 792973 23 793641 585 794253 20 794921 585 795533 20 796203 580 796811 22 797483 580 798091 22 798763 580 799368 23 800043 580 800648 23 801326 575 801928 20 802606 495 803103 78 803208 18 803886 495 804383 78 804488 18 805166 487 805668 70 805766 17 806446 487 806948 70 807046 17 807728 478 808231 67 808326 15 809008 478 809511 67 809606 15 810288 473 810791 65 810883 15 811568 473 812071 65 812163 15 812851 465 813353 60 813443 15 814131 465 814633 60 814723 15 815414 459 815913 58 816003 10 816694 459 817193 58 817283 10 817974 454 818476 52 818566 5 819254 454 819756 52 819846 5 820536 450 821036 50 821821 442 822316 47 823101 442 823596 47 824384 439 824878 40 825664 439 826158 40 826946 435 827438 38 828226 435 828718 38 829511 427 830001 27 830791 427 831281 27 832074 424 832561 22 833354 424 833841 22 834636 420 835126 7 835916 420 836406 7 837199 417 838479 417 839761 415 841046 407 842326 407 843609 404 844889 404 846174 397 847454 397 848736 265 849021 107 850016 265 850301 107 851299 259 851591 90 852579 259 852871 90 853864 252 854158 75 855144 252 855438 75 856426 247 856728 55 857706 247 858008 55 858989 242 859303 25 860271 240 861551 240 862836 232 864116 232 865399 227 866679 227 867961 222 869241 222 870524 217 871804 217 873089 207 874369 207 875654 199 876934 199 878216 192 879504 179 880784 179 882069 169 883349 169 884639 25 884673 120 885919 25 885953 120 887238 110 888518 110 889801 102 891081 102 892361 100 893641 100 894921 95 896201 95 897481 92 898761 87 900041 87 901321 85 902601 85 903881 80 905161 80 906441 77 907721 77 908998 78 910278 78 911558 75 912838 75 914118 73 915398 73 916678 68 917958 65 919238 65 920518 63 921798 63 923078 58 924358 58 925638 50 926918 50 928198 43 929478 43 930758 38 932038 38 933321 27
f13dd311a65d2b46d0a6085835c525af_1,237363 8 238643 8 239921 12 241201 12 242478 15 243758 15 245038 18 246318 18 247598 18 248878 18 250158 18 251438 18 252718 18 253998 18 255278 18 256558 18 257838 18 259121 15 260401 15 261681 15 262961 15 264243 13 265523 13 266803 13 268083 13 269363 13 270643 13 271926 10 273206 10 274486 10 275771 2 277051 2 278331 2 279611 2 404056 10 405336 10 406614 17 407894 20 409174 20 410454 20 411734 20 413011 25 414291 25 415571 28 416851 28 418131 28 419411 28 420689 30 421969 30 423249 30 424529 30 425809 30 427089 30 428369 30 429649 30 430929 30 432209 30 433489 30 434769 30 436049 30 437329 30 438609 30 439889 30 441169 30 442449 30 443729 30 445009 30 446291 25 447571 25 448851 25 450131 25 451411 23 452691 23 453974 20 455254 20 456534 17 457814 17 459094 17 460374 17 461654 15 462934 15 464214 15 465496 10 466776 10 468056 8 469336 8
27738677a6b1f2c6d40b3bbba8f6c704_0,
27738677a6b1f2c6d40b3bbba8f6c704_1,699353 38 700633 38 701903 55 703183 55 704456 67 705736 67 707013 70 708293 70 709571 77 710851 77 712128 80 713408 80 714688 85 715968 85 717248 85 718528 85 719808 88 721088 88 722366 92 723646 92 724926 92 726206 92 727486 92 728766 95 730046 95 731326 95 732606 95 733886 95 735166 95 736446 97 737726 97 739008 95 740288 95 741568 95 742848 95 744128 95 745408 95 746688 95 747968 95 749251 92 750531 92 751813 90 753093 90 754376 87 755656 87 756938 85 758218 85 759503 80 760783 80 762066 77 763346 77 764631 70 765911 70 767196 65 768481 60 769761 60 771043 55 772323 55 773608 50 774888 50 776173 45 777453 45 778738 38 780018 38 781306 27 782586 27 783873 18 785153 18 839031 5 840311 5 841578 30 842858 30 844133 40 845413 40 846688 50 847968 50 849246 55 850526 55 851803 60 853083 60 854363 63 855643 63 856921 67 858198 73 859478 73 860758 75 862038 75 863318 78 864598 78 865878 80 867158 80 868438 80 869718 80 870998 83 872278 83 873558 85 874838 85 876118 85 877398 85 878678 85 879958 85 881238 88 882518 88 883798 88 885078 88 886358 90 887638 90 888918 90 890198 90 891478 90 892758 90 894038 90 895318 90 896598 90 897878 90 899158 90 900441 87 901721 87 903001 87 904281 87 905561 87 906841 87 908123 85 909403 85 910683 85 911963 85 913243 85 914523 85 915806 80 917086 80 918368 78 919648 78 920928 75 922208 75 923488 75 924768 75 926051 72 927331 72 928613 68 929893 68 931176 62 932456 62 933738 60 935018 60 936301 55 937581 55 938863 50 940143 50 941426 47 942706 47 943991 40 945276 32 946556 32 947843 20 949123 20
cb1b387133b51209db6dcdda5cc8a788_0,590578 15 591858 15 593133 25 593178 3 594411 50 595691 50 596968 55 598248 55 599528 55 600808 55 602088 55 603368 55 604648 55 605928 55 607208 55 608488 55 609771 50 611051 50 612331 50 613611 50 614893 48 616173 48 617453 45 618733 45 620013 45 621293 45 622576 40 623856 40 625136 40 626416 40 627698 38 628978 38 630258 35 631538 35 632821 32 634101 32 635381 30 636663 28 637943 28 639226 25 640506 25 641786 22 643066 22 644351 17 645631 17 646913 13 648193 13 649476 10 650756 10 652038 5 653318 5 654598 5 655878 5 657158 3 658438 3 712411 7 713691 7 714966 12 716246 12 717526 12 718806 12 720083 15 721363 15 722641 17 723921 17 725198 20 726478 20 727758 20 729036 22 730316 22 731593 25 732873 25 734153 25 735433 25 736711 27 737991 27 739271 27 740551 27 741828 30 743108 30 744386 30 745666 30 746943 33 748223 33 749503 33 750783 33 752061 35 753341 35 754618 35 755898 35 757176 37 758456 37 759733 40 761013 40 762291 40 763571 40 764848 43 766128 43 767406 45 768683 45 769963 45 771241 47 772521 47 773798 50 775078 50 776353 55 777633 55 778911 57 780191 57 781468 58 782748 58 784026 60 785306 60 786581 65 787861 65 789136 70 790416 70 791691 75 792971 75 794248 80 794353 6 795528 80 795633 6 796803 85 796903 21 798083 85 798183 21 799361 125 800641 125 801918 131 803198 131 804476 135 805756 135 807033 143 808313 143 809591 153 810871 153 812148 166 813426 180 814706 180 815986 190 817266 190 818543 201 819823 201 821101 210 822381 210 823661 215 824941 215 826218 226 827498 226 828776 233 830056 233 831336 238 832616 238 833896 240 835176 240 836453 246 837733 246 839013 246 840293 246 841571 250 842851 250 844131 250 845411 250 846691 250 847971 250 849251 250 850531 250 851808 253 853088 253 854368 256 855648 256 856928 256 858206 258 859486 258 860766 258 862046 258 863326 258 864606 258 865886 258 867166 258 868446 258 869726 258 871003 261 872283 261 873563 261 874843 261 876123 261 877403 261 878683 261 879963 261 881243 261 882523 261 883803 261 885083 261 886363 261 887643 261 888923 261 890203 261 891483 261 892763 261 894041 263 895321 263 896601 263 897881 263 899161 263 900441 263 901721 263 902998 266 904278 266 905558 266 906838 266 908118 266 909398 266 910678 266 911958 266 913238 266 914518 266 915798 266 917078 266 918356 268 919636 268 920916 268 922196 268 923476 268 924756 268 926036 270 927316 270 928596 270 929876 270 931156 270 932436 270 933716 273 934996 273 936273 276 937553 276 938833 278 940113 278 941393 278 942673 278 943953 281 945231 283 946511 283 947791 285 949071 285 950351 285 951631 285 952911 285 954191 285 955471 285 956751 285 958031 285 959311 285 960588 288 961868 288 963148 288 964428 288 965706 288 966986 288 968266 288 969546 288 970826 288 972106 288 973386 288 974666 288 975946 285 977226 285 978503 288 979783 288 981063 288 982343 288 983621 288 984901 288 986181 288 987461 288 988741 285 990021 285 991301 285 992581 283 993861 283 995138 283 996418 283 997698 283 998978 283 1000256 283 1001536 283 1002816 280 1004096 280 1005376 280 1006656 280 1007936 278 1009216 278 1010496 278 1011776 278 1013053 278 1014333 278 1015613 276 1016893 276 1018171 278 1019451 278 1020731 275 1022011 275 1023291 273 1024571 273 1025851 273 1027131 273 1028411 270 1029691 270 1030971 270 1032251 268 1033531 268 1034808 271 1036088 271 1037368 271 1038648 271 1039928 268 1041208 268 1042488 268 1043768 268 1045046 270 1046326 270 1047606 268 1048886 268 1050166 268 1051446 268 1052726 268 1054006 268 1055286 268 1056566 268 1057846 265 1059126 265 1060406 263 1061686 263 1062966 263 1064246 263 1065526 263 1066806 263 1068086 260 1069366 260 1070646 258 1071926 258 1073206 258 1074486 258 1075766 255 1077048 253 1078328 253 1079611 248 1080891 248 1082171 245 1083451 245 1084731 245 1086011 245 1087296 238 1088576 238 1089856 235 1091136 235 1092416 235 1093696 235 1094976 233 1096256 233 1097541 225 1098821 225 1100101 225 1101381 225 1102661 223 1103941 223 1105221 220 1106501 220 1107783 218 1109063 218 1110343 216 1111623 216 1112906 210 1114186 210 1115466 210 1116746 210 1118026 208 1119306 208 1120588 203 1121868 201 1123148 201 1124431 195 1125711 195 1126991 195 1128271 195 1129553 191 1130833 191 1132113 188 1133393 188 1134673 188 1135953 188 1137236 183 1138516 183 1139796 180 1141076 180 1142356 178 1143636 178 1144918 173 1146198 173 1147478 171 1148758 171 1150038 171 1151318 171 1152598 168 1153878 168 1155161 163 1156441 163 1157721 160 1159001 160 1160281 158 1161561 158 1162841 158 1164121 155 1165401 155 1166681 152 1167961 152 1169243 148 1170523 148 1171803 148 1173083 148 1174363 145 1175643 145 1176926 142 1178206 142 1179486 140 1180766 140 1182048 138 1183328 138 1184608 135 1185888 135 1187171 132 1188451 132 1189733 128 1191013 128 1192296 125 1193576 125 1194858 123 1196138 123 1197421 122 1198701 122 1199983 153 1201263 153 1202546 153 1203826 153 1205106 158 1206386 158 1207671 148 1208946 158 1210226 158 1211508 153 1212788 153 1214071 155 1215351 155 1216651 120 1217931 120 1219263 53 1220543 53
cb1b387133b51209db6dcdda5cc8a788_1,559811 7 561091 7 562368 13 562431 12 563648 13 563711 12 564928 18 564983 25 566208 18 566263 25 567486 25 567538 30 568766 25 568818 30 570046 32 570091 40 571326 32 571371 40 572603 90 573883 90 575163 90 576443 90 577721 95 579001 95 580278 100 581558 100 582836 102 584116 102 585396 102 586676 102 587953 105 589233 105 590511 67 590593 28 591791 67 591873 28 593068 65 593158 20 594346 65 595626 65 596903 65 598183 65 599463 65 600743 65 602018 70 603298 70 604578 70 605858 70 607136 72 608416 72 609693 78 610973 78 612248 83 613528 83 614806 87 616086 87 617363 90 618643 90 619921 92 621201 92 622478 98 623758 98 625038 98 626318 98 627596 102 628876 102 630153 105 631433 105 632713 108 633993 108 635273 108 636553 23 636581 82 637833 23 637861 82 639111 20 639143 83 640391 20 640423 83 641671 17 641706 80 642951 17 642986 80 644228 15 644266 85 645508 15 645546 85 646788 13 646828 85 648068 13 648108 85 649348 10 649388 88 650628 10 650668 88 651908 8 651948 63 652013 25 653188 8 653228 63 653293 25 654466 7 654511 57 654573 25 655746 7 655791 57 655853 25 657073 55 657136 22 658353 55 658416 22 659636 50 659696 22 660916 50 660976 22 662198 45 662256 22 663478 45 663536 22 664761 42 664816 22 666041 42 666096 22 667323 40 667376 20 668603 40 668656 20 669886 37 669933 23 671166 37 671213 23 672448 35 672491 22 673728 35 673771 22 675013 58 676293 58 677581 47 678861 47 680161 25 681446 17 682726 17 684008 8 685288 8 1079608 3 1080888 3 1082168 3 1083448 3 1087291 5 1088571 5 1089853 3 1091133 3 1092413 3 1093693 3 1097538 3 1098818 3 1100098 3 1101378 3 1102658 3 1103938 3
e1797c77826f9a7021bab9fc73303988_0,
e1797c77826f9a7021bab9fc73303988_1,635639 22 636919 22 638188 43 639468 43 640738 61 642018 61 643293 71 644573 71 645848 78 647128 78 648403 86 649683 86 650961 95 652238 101 653518 101 654793 113 656073 113 657353 116 658633 116 659908 128 661188 128 662466 135 663746 135 665023 143 666303 143 667581 150 668861 150 670138 158 671413 166 672693 166 673971 173 675251 173 676528 181 677808 181 679086 185 680366 185 681643 191 682923 191 684201 195 685481 195 686758 201 688038 201 689318 203 690596 208 691876 208 693153 213 694433 213 695711 218 696991 218 698268 223 699548 223 700828 226 702108 226 703386 228 704666 228 705943 233 707223 233 708503 236 709781 240 711061 240 712338 246 713618 246 714898 248 716178 248 717456 253 718736 253 720016 255 721296 255 722573 261 723853 261 725133 261 726413 261 727693 263 728973 263 730253 263 731531 268 732811 268 734091 268 735371 268 736651 270 737931 270 739208 276 740488 276 741768 276 743048 276 744328 276 745608 276 746888 278 748168 281 749448 281 750728 281 752008 281 753288 283 754568 283 755848 283 757128 283 758408 286 759688 286 760968 286 762248 286 763528 286 764808 286 766088 286 767368 288 768648 288 769928 288 771208 288 772488 288 773768 288 775048 288 776328 288 777608 286 778888 286 780168 283 781448 283 782728 276 784008 268 785288 268 786568 263 787848 263 789128 258 790408 258 791688 256 792968 256 794248 251 795528 251 796808 251 798088 251 799368 248 800648 248 801928 248 803211 245 804491 245 805771 245 807051 245 808331 245 809611 245 810891 245 812171 245 813451 248 814731 248 816013 246 817293 246 818573 246 819853 246 821133 246 822413 246 823693 246 824973 246 826253 246 827533 246 828813 246 830093 246 831373 246 832653 246 833933 246 835211 248 836491 248 837771 248 839051 248 840331 250 841608 253 842888 253 844168 253 845448 253 846728 253 848008 253 849288 253 850568 253 851848 253 853128 253 854411 250 855691 250 856971 250 858251 250 859531 248 860811 248 862091 248 863373 246 864653 246 865933 246 867213 246 868493 243 869773 243 871053 243 872333 243 873616 238 874896 238 876176 238 877456 238 878738 236 880018 233 881298 233 882583 228 883863 228 885146 223 886426 223 887711 185 887909 20 888991 185 889189 20 890276 153 890474 12 891556 153 891754 12 892841 138 893036 8 894121 138 894316 8 895403 131 896683 131 897971 118 899256 110 900536 110 901823 101 903103 101 904393 10 904423 58 905673 10 905703 58 906991 50 908271 50 909559 40 910839 40 912121 35 913401 35 914684 32 915964 32 917249 25 918529 22 919809 22 921094 12 922374 12
fcd6da15fc656702fa602bb3c7abacdb_0,509014 22 510294 22 511566 38 512846 38 514119 50 515399 50 516674 60 517954 60 519229 70 520504 77 521784 77 523061 85 524341 85 525619 90 526899 90 528174 97 529454 97 530731 103 532011 103 533289 110 534569 110 535846 113 537126 113 538404 120 539681 123 540961 123 542241 128 543521 128 544799 130 546079 130 547356 135 548636 135 549914 140 551194 140 552474 140 553754 140 555031 145 556311 145 557589 150 558869 150 560149 150 561426 153 562706 153 563986 153 565266 153 566544 157 567824 157 569104 157 570384 157 571661 163 572941 163 574221 163 575501 163 576781 165 578059 167 579339 167 580619 170 581899 170 583176 173 584456 173 585736 173 587016 173 588296 173 589576 173 590856 175 592136 175 593414 177 594694 177 595974 180 597254 180 598534 180 599814 180 601094 180 602374 180 603654 180 604934 180 606214 180 607494 180 608774 180 610054 182 611334 182 612614 182 613894 182 615174 182 616454 182 617734 182 619014 182 620294 182 621574 182 622854 182 624134 185 625414 185 626694 185 627974 185 629254 185 630534 185 631814 185 633094 185 634374 185 635654 185 636934 185 638214 185 639494 185 640774 187 642054 187 643331 190 644611 190 645891 190 647171 190 648451 190 649731 190 651011 190 652291 190 653571 190 654851 190 656131 190 657411 190 658691 190 659971 190 661251 190 662531 190 663811 190 665091 190 666371 190 667651 190 668931 190 670211 190 671491 190 672771 190 674051 190 675331 190 676611 190 677891 190 679171 190 680451 190 681731 190 683011 190 684294 187 685574 187 686854 187 688134 187 689414 185 690694 185 691974 185 693254 185 694534 185 695814 185 697094 185 698374 185 699654 185 700936 180 702216 180 703496 180 704776 180 706056 180 707336 180 708616 180 709896 180 711176 180 712459 175 713739 175 715019 175 716299 175 717579 175 718859 175 720141 170 721421 170 722701 170 723981 170 725261 170 726541 170 727824 165 729104 165 730384 165 731666 160 732946 160 734229 157 735509 157 736791 153 738071 153 739351 153 740631 153 741914 147 743194 147 744476 145 745756 145 747039 140 748321 135 749601 135 750881 135 752161 135 753444 130 754724 130 756006 128 757286 128 758569 122 759849 122 761131 120 762411 120 763694 112 764974 112 766256 110 767541 103 768821 103 770104 100 771384 100 772666 95 773946 95 775229 90 776509 90 777791 85 779071 85 780356 80 781636 80 782921 70 784204 67 785484 67 786771 55 788051 55 789334 50 790614 50 791904 35 793184 35 794474 17 795754 17
fcd6da15fc656702fa602bb3c7abacdb_1,
cf464aa36bf7c09a3bb0e5ca159410b9_0,577841 15 579121 15 580378 48 581658 48 582931 60 584211 60 585488 70 586768 70 588043 83 589323 83 590601 92 591881 92 593156 105 594433 118 595713 118 596991 130 598271 130 599548 140 600828 140 602106 152 603386 152 604663 160 605943 160 607223 168 608503 168 609781 175 611061 175 612341 180 613621 180 614901 182 616181 182 617461 187 618741 187 620021 190 621301 190 622578 195 623858 195 625138 198 626418 198 627698 198 628978 198 630258 200 631538 200 632818 200 634098 200 635378 200 636658 203 637938 203 639218 203 640498 203 641778 203 643058 203 644338 203 645618 203 646898 203 648178 203 649458 205 650738 205 652018 205 653298 205 654578 205 655858 205 657138 205 658418 205 659698 205 660978 205 662258 205 663538 205 664818 205 666098 205 667378 205 668658 205 669938 205 671218 205 672498 205 673778 205 675058 205 676338 205 677621 202 678901 202 680181 205 681461 205 682741 205 684021 205 685301 205 686581 202 687861 202 689141 202 690421 202 691701 202 692981 202 694261 202 695541 202 696823 200 698103 200 699383 200 700663 200 701946 197 703226 197 704506 197 705786 197 707066 195 708346 195 709626 195 710906 195 712188 193 713468 193 714751 190 716031 190 717311 187 718591 187 719871 187 721151 187 722433 183 723713 183 724996 180 726276 177 727556 177 728836 177 730116 177 731398 175 732678 175 733961 170 735241 170 736521 170 737801 170 739083 165 740363 165 741643 165 742923 165 744206 160 745486 160 746768 158 748048 158 749331 152 750611 152 751893 150 753173 150 754453 148 755733 148 757016 142 758296 142 759578 140 760858 140 762143 133 763423 133 764706 127 765986 127 767268 125 768553 118 769833 118 771118 110 772398 110 773686 100 774966 100 776253 90 777533 90 778828 73 780108 73 781396 62 782676 62 783991 22 785271 22 786561 7 787841 7
cf464aa36bf7c09a3bb0e5ca159410b9_1,
